tier,score,name,address,rating,user_ratings,primary_type,website,phone,lat,lng,place_id,reasons
"A","85","The Artist Garden","G9J6+7VJ, Marikina-Infanta Hwy, Tanay, Rizal, Philippines","4.2","5","wedding_venue",,"0915 427 8020","14.530711299999998","121.3621313","ChIJZ1HED5nslzMRBi2XNhXNfHo","core-type|core-name"
"A","85","Kay-Belle Catering & Events Place","PL, Tongohan Sr. Ave, Tanay, Rizal, Philippines","3.4","5","event_venue",,,"14.509337499999999","121.2856346","ChIJo85P6TvrlzMRdQU1E7Hld7g","core-type|core-name"
"A","85","Amelia's Garden Events Place","3 Rodriguez Hwy, San Jose, Rodriguez, 1860 Rizal, Philippines","4.4","5","event_venue",,"0966 440 2175","14.730146300000001","121.1390762","ChIJSV2-4tS7lzMRF2oSIBzudh0","core-type|core-name"
"A","85","C&J's Events Place and Rentals","25 Bologna, Muzon, Taytay, 1920 Rizal, Philippines","5","5","event_venue",,"0917 123 0382","14.546254299999998","121.14605759999999","ChIJ9QazqDXHlzMRQUNRcAQ2XMM","core-type|core-name"
"A","85","Teo's Farm Events Place","Purok 6, Dakila, Malolos, Bulacan, Philippines","5","5","event_venue",,,"14.849941900000001","120.8423379","ChIJnQHqVgBTljMRX4HGhF--nzc","core-type|core-name"
"A","85","Placida Pavilion Events Place","Lugam Rd, Malolos, Bulacan, Philippines","5","5","event_venue",,"0953 144 9622","14.8757409","120.8212337","ChIJq7C2yNFTljMR744mPEZheEA","core-type|core-name"
"A","60","Front Yard","V364+3JR, SJDM, Bulacan, Philippines","4.8","5","event_venue",,,"14.860225399999997","121.05650799999998","ChIJRQQoqHiplzMRgQybTFuESi0","core-type"
"A","95","Amphigarden","inside st.,balibago, 2649-9 Mc Arthur Highway/ Suria St, Balibago, Angeles, 2009 Pampanga, Philippines","4","5","wedding_venue",,"0932 854 1948","15.159716999999999","120.59094700000001","ChIJJ79qfHHyljMRWoGfug7QDiI","core-type|food-type|core-name"
"A","85","Day's Event Place","Remedios Ville, 45 Michael Street, Angeles, 2009 Pampanga, Philippines","4.4","5","event_venue",,"0928 957 9297","15.139640000000002","120.6196341","ChIJV96v85nzljMRmJ_DXbWRTxg","core-type|core-name"
"A","85","Zamore Events Place","San Cecilio St, Porac, 2008 Pampanga, Philippines","4.2","5","event_venue",,"0962 399 4203","15.047307400000001","120.5492759","ChIJv_YnfAD1ljMRsjH6cUpSDXk","core-type|core-name"
"A","85","Casa J 2 Events Venue","29-14 S/L V.Y. Orosa St, Balibago, Angeles, 2009 Pampanga, Philippines","5","5","event_venue",,"0968 119 7252","15.159363500000001","120.59436389999999","ChIJxW2tZ3rzljMRc9eX9sm0h_o","core-type|core-name"
"A","60","Sitio Target Function Hall","5F8R+HHR Sitio Target, Clark Freeport, Angeles, Pampanga, Philippines","4.2","5","event_venue",,,"15.1664864","120.4913753","ChIJz0z-iHGNljMR-cAHyuufvjg","core-type"
"A","60","Jofelene Resort & Events Place","Extension, Ligtasan, Mamatitang, Mabalacat City, 2010 Pampanga, Philippines","4.8","5","hostel","https://www.facebook.com/JofeleneResortAndEventsPlace/","0939 902 0462","15.2277809","120.5759712","ChIJu4KYnnrtljMRRddpUreouZk","hospitality-type|core-name"
"A","60","Villa Nikholai","Dappat Street, Talogtog, San Juan, 2500 La Union, Philippines","3.4","5","hostel","https://hotels.cloudbeds.com/reservation/iJzXvL","0952 489 8744","16.6742839","120.34460270000001","ChIJJcK-wB2TkTMRWGZpqvkHUIg","hospitality-type|core-name"
"A","85","Granscape Garden Resort","Ground Flowing Building, C8MX+GQX, Caba, La Union, Philippines","5","5","event_venue","https://www.facebook.com/granscapegardenresort","0928 403 0389","16.4338644","120.3494791","ChIJW18b-NudkTMRvTXCekDPztE","core-type|core-name"
"A","85","Le Trésor Villas & Events Place","Fort Ilocandia Road Brgy, Bgy. No. 41, Balacad, Sitio 2, Laoag City, 2900 Ilocos Norte, Philippines","4.4","5","event_venue","https://www.facebook.com/FronterabyLeTresor/","0908 661 1860","18.1580863","120.53963619999999","ChIJ51RMp__HjjMR4UBM4SFSFP8","core-type|core-name"
"A","85","Bella Matteo Events Place","Zone 2, Santo Domingo, Bombon, 4404 Camarines Sur, Philippines","5","5","event_venue","https://www.facebook.com/profile.php?id=61556068918687&mibextid=eQY6cl","0917 757 0621","13.685801999999999","123.19255829999997","ChIJVfZlb9DzoTMRG21AFDBu7ig","core-type|core-name"
"A","85","Sta. Cruz Event Center","J5HH+HW7, Naga City, Camarines Sur, Philippines","3.4","5","community_center",,,"13.628728599999999","123.1804191","ChIJUdC_MgCNoTMR2hVpv1wOut0","core-type|core-name"
"A","60","UCCP - South Bicol Conference Mission House","30 Maria Clara, Old Albay District, Legazpi City, 4500 Albay, Philippines","4","5","event_venue",,"(052) 742 4793","13.1390816","123.73617549999999","ChIJsWNEdNsDoTMROmPlao_1K4o","core-type"
"A","60","Optimum Event Space","S. Osmeña Street, Lapu-Lapu, 6015 Cebu, Philippines","4.6","5","event_venue",,"0917 136 9478","10.3016319","123.9593617","ChIJG5IOq7qZqTMRHJWrfcVB4l8","core-type"
"A","60","SandGarden Boracay","Ambulong, station 3, manok manok, Boracay, Malay, 5804 Lalawigan ng Aklan, Philippines","3.6","5","hotel",,,"11.9515523","121.93169689999999","ChIJfbYGtp0-pTMREdSWol4dPAQ","hospitality-type|core-name"
"A","85","Waterfront Garden Lifestyle + Event Space","One Riverside Complex, Gen. Luna Ave, Iloilo City Proper, Iloilo City, 5000 Iloilo, Philippines","4.2","5","event_venue","https://waterfrontiloilo.com/waterfrontgarden","0968 889 2282","10.701335700000001","122.557037","ChIJxeqUvj_lrjMR5U8xGToUOZo","core-type|core-name"
"A","60","K Venue","2/F, K Complex, Gonzaga St, Pavia, Iloilo, Philippines","4.2","5","event_venue",,,"10.7730207","122.5407686","ChIJY275AwDjrjMRPC5EpfXgQBc","core-type"
"A","85","Sea Front Events Place Rental","Barangay, Beach Road, Cangmating, Sibulan, 6201 Negros Oriental, Philippines","4.8","5","event_venue",,"0917 345 9223","9.3541186","123.297795","ChIJwV0f_49vqzMRb_q4vmokv4I","core-type|core-name"
"A","60","New Princesa Purok Hall","QPHG+49M, Puerto Princesa City, Palawan, Philippines","3.4","5","event_venue",,,"9.777834499999999","118.72593320000001","ChIJr7zergZjtTMR3CdhzDU-d0Q","core-type"
"A","60","Balolo Garden","24RF+WJX, Proper, Coron, Palawan, Philippines","5","5","lodging",,"0917 813 4007","12.042358199999999","120.1241135","ChIJYSvRdLD1uTMR9DNmFaNpHD4","hospitality-type|core-name"
"A","60","JADE FARMSTEAD","56F4+8H, Narra, Palawan, Philippines","5","5","event_venue",,"0965 275 8345","9.173317599999999","118.2063923","ChIJxxQBXWc5NTIRv3iKuQ7Mx48","core-type"
"A","85","The Garden of Apple","28 Melecia Homes St, Cagayan De Oro City, Misamis Oriental, Philippines","4.6","5","event_venue",,,"8.4353216","124.64083339999999","ChIJH13CWwCN_zIRcly5dn0iXuw","core-type|core-name"
"A","85","D' Events Venue CDO","Mother of Perpetual Help Avenue, Bulua, Cagayan De Oro City, 9000 Misamis Oriental, Philippines","4.2","5","event_venue","http://www.deventsvenuecdo.com.ph/","0917 843 4415","8.4987932","124.6235002","ChIJ35r9CuDz_zIR5FAQhOYEajI","core-type|core-name"
"A","85","JM Garden","559C+FFR, Unnamed Road, General Santos City (Dadiangas), South Cotabato, Philippines","3.8","5","event_venue","http://www.facebook.com/JorandMariePlace","0951 828 5258","6.1687251","125.17113610000001","ChIJuWoWOoGd9zIRFJ70FXt6sa4","core-type|core-name"
"A","60","Portal Siargao","Tourism Rd, Purok III, General Luna, 8419 Surigao del Norte, Philippines","5","5","event_venue",,"0919 490 5266","9.7869037","126.16201310000001","ChIJzQ2HPav3AzMRMlWR-cn8xF4","core-type"
"A","60","27 Roces Space","PBD Bldg II, 27 Don Alejandro Roces Ave, Diliman, Quezon City, 1103 Metro Manila, Philippines","4.3","4","event_venue",,"0999 228 9018","14.631260600000001","121.02309210000001","ChIJOXPDgXm3lzMRkvoUJn5j1fU","core-type"
"A","85","Rooftop Events Place","8168a Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines","3.8","4","event_venue",,,"14.4777732","120.9986468","ChIJN9W7-r3PlzMRvqSMvUjbf7k","core-type|core-name"
"A","85","GARDEN Venue Events Place","1127D, Catanghalan, St, Obando, 1440 Bulacan, Philippines","4.3","4","event_venue",,"0947 317 7788","14.706619","120.9422797","ChIJsTRAmN-zlzMRjNNfEzEFNUM","core-type|core-name"
"A","60","Pun's Place","1674 Gen. M .Capinpin, Makati City, 1233 Metro Manila, Philippines","4.5","4","event_venue",,"0967 269 7063","14.541556799999999","121.0118435","ChIJiXBbvCvRlzMRNOGEs8t72Ko","core-type"
"A","85","Digay Events Place","Blk 65, phase 3, digay compound, lot 22 Trinanes, Upper Bicutan, Taguig, Metro Manila, Philippines","5","4","event_venue",,,"14.497537299999998","121.048989","ChIJ7XZcE7vPlzMRi6KHaP9cMTU","core-type|core-name"
"A","60","BASIC VENUE","C2Q6+RGM, Salome Tan, Almanza Uno, Las Piñas, Metro Manila, Philippines","4","4","event_venue",,,"14.4396798","121.011305","ChIJB1nTHADRlzMRsa4CGs0rUQs","core-type"
"A","60","Emmanuelle's Party & Event Mgt.","European Enterprise Corporation, Unit 201 Blk. 3 Lot 12, Honorable Cruz, Soldiers Hills St, Village Putatan, Muntinlupa, 1770 Metro Manila, Philippines","4","4","event_venue","https://www.facebook.com/EmmanuellesParty","0966 278 4267","14.399568799999999","121.0403154","ChIJk6Bd4efRlzMRSRCjdnHFs8o","core-type"
"A","60","O' Leaves Events Place","200 San Guillermo St, Putatan, Muntinlupa, 1772 Metro Manila, Philippines","5","4","resort_hotel",,,"14.3953437","121.05041869999998","ChIJa6_OQcrRlzMRwSJow0ifrvc","hospitality-type|core-name"
"A","60","Naysa’s Kitchen","67 Katipunan St, Marikina, 1807 Metro Manila, Philippines","4.5","4","event_venue",,,"14.640212999999997","121.109557","ChIJlxLAXgC5lzMRM_8yK8sa3Ow","core-type"
"A","85","Mikamonte Events Venue","Bl2 Lot2 Ma. Luisa Subd, Zabarte Rd, Camarin, Caloocan, Metro Manila, Philippines","5","4","event_venue",,,"14.7508037","121.04479359999999","ChIJkcJ-j5CxlzMRzhc8xIRuZps","core-type|core-name"
"A","85","Jemz Event Place","Ma Luisa Subdivision, Pisces St, Zabarte Rd, Caloocan, Metro Manila, Philippines","5","4","event_venue",,,"14.7505283","121.0452809","ChIJ2SS3mtOxlzMRHK5QWUXsRHM","core-type|core-name"
"A","85","TUPDA EVENTS PLACE","Block 2 Tupda Village, Sangandaan, Caloocan, 1408 Metro Manila, Philippines","3.3","4","event_venue",,"(02) 8287 9226","14.655368800000002","120.968254","ChIJOZ-0bY21lzMRGBgdBWvgU3M","core-type|core-name"
"A","85","Tierra Urduja Events Place","32 Sikatuna Ave, Barangay 172, Caloocan, Metro Manila, Philippines","5","4","event_venue",,,"14.742340799999997","121.03521959999999","ChIJO5ReKXKxlzMRhRtNpF_-BB8","core-type|core-name"
"A","85","Paraiso De Asuncion Private Resort and Event Place","Ricky, Valenzuela, Metro Manila, Philippines","5","4","event_venue",,,"14.6830397","120.98508500000001","ChIJS5WpEQC1lzMRp1tJEMsgBtE","core-type|core-name"
"A","85","Jardin De Amor Events Place and Sweetlife Events","Kanluran, Alfonso, 4123 Cavite, Philippines","4.5","4","event_venue","https://www.facebook.com/share/1CFfs23hFC/?mibextid=wwXIfr","0995 477 0298","14.1141318","120.859572","ChIJQw_Axg2dvTMRmgcmae6esuo","core-type|core-name"
"A","85","Diamante Events Place & Resort","4RQX+6J5, Quintin Gumiit Rd, Marahan II, Alfonso, Cavite, Philippines","4.8","4","event_venue",,,"14.138020399999998","120.84911539999999","ChIJsZZZQACDvTMR2xgfQD4wgRY","core-type|core-name"
"A","60","Lily & Flor","Sikat Rd, Alfonso, Cavite, Philippines","4.5","4","event_venue",,,"14.094845099999999","120.88512430000002","ChIJs4hTfXqdvTMR1GzPd144QYg","core-type"
"A","85","Villa Vicente Events and Resort, Silang Cavite","6XW4+MJR, Silang, Cavite, Philippines","5","4","swimming_pool",,"0907 345 9156","14.2467375","120.95651559999997","ChIJcRMZNBB_vTMRLILySGMa88E","core-type|core-name"
"A","95","Antigong Kahoy Tagaytay Restaurant and Events Place","J. Hernandez, Silang, 4118 Cavite, Philippines","4.5","4","asian_restaurant",,"0999 993 1309","14.1448567","120.9743917","ChIJQ7rsd8V5vTMRefR9D12_kHA","core-type|food-type|core-name"
"A","60","Serene Resort & Events Place","Purok 4, Brgy, Silang, 4118 Cavite, Philippines","5","4","resort_hotel",,"0993 619 8718","14.1622085","120.99646039999999","ChIJmzP0hZN7vTMRZnltAGRdE40","hospitality-type|core-name"
"A","60","JK WAREHOUSE","Bella Vista Subd, Blk 6 Lot 2B Milano St, General Trias, 4107 Cavite, Philippines","5","4","event_venue","https://www.facebook.com/profile.php?id=100087782407569","0976 016 0895","14.337052899999998","120.911824","ChIJsY4zv6bVlzMR-sNXyDTUlFU","core-type"
"A","60","CHESED ELOHIM EVENT-PLACE","Blk 3 Lot 3 Don Emilio Street, Josephine Subdivision, Near Water Camp, Panamitan, Kawit, 4104 Cavite, Philippines","5","4","event_venue",,,"14.438265500000002","120.89662580000001","ChIJnUqrwo_TlzMRuL8poW4QhBo","core-type"
"A","60","Cedes Events' Place & Catering","231 Sto. Domingo St, Tanza, 4108 Cavite, Philippines","4.8","4","event_venue","https://www.facebook.com/cedeseventsplace","0920 285 3139","14.3956994","120.85883349999999","ChIJr0Fqd_gtljMRMPFhiejqjhY","core-type"
"A","60","HOPE Community Center","9VQW+8F4, Road, General Trias, Cavite, Philippines","4.5","4","event_venue",,,"14.3882694","120.89621729999999","ChIJKbOXFTctljMRjs66lNxYbOs","core-type"
"A","85","Teatro Paraiso-Events Venue & Catering Services","8XF7+P57, Congressional Ave, Dasmariñas, Cavite, Philippines","3.8","4","event_venue","https://www.facebook.com/share/1Z1RzMRZib/",,"14.324149700000001","120.9630162","ChIJd7oLXgDVlzMRvXUcQu3_0IE","core-type|core-name"
"A","85","Hacienda Solange Lipa City","Purok 1, W593+2HR, Bolbok, Lipa City, 4217 Batangas, Philippines","4.8","4","event_venue","https://lipa.haciendasolange.com/","0915 640 6929","13.917562499999999","121.15393750000001","ChIJiYuQr0sTvTMRcKABeEJLuUE","core-type|core-name"
"A","85","Jarvs and Ses Wedding","W4CQ+QC2, Lipa City, Batangas, Philippines","5","4","wedding_venue",,,"13.921274799999999","121.13949099999999","ChIJychzCQATvTMRtumx0_mSVpg","core-type|core-name"
"A","85","JC's Events Place","Lot 9B, Don Juez Don Diego L. Gloria, Barangay, Alitagtag, 4205 Batangas, Philippines","4.5","4","event_venue","https://www.facebook.com/profile.php?id=100085434510320","0908 814 4147","13.8832547","121.0318957","ChIJm7l9UxoNvTMRqD8BDv0a2VU","core-type|core-name"
"A","60","Club Yolanda - GC Berberabe Clubhouse","P3XF+HGJ, Unnamed Road, Batangas City, Batangas, Philippines","5","4","event_venue",,,"13.7489618","121.0737525","ChIJqZ4yssIFvTMRNmjMVgMSlgo","core-type"
"A","85","Hacienda Community House | Hacienda Sta. Elena","Hacienda Sta. Elena, Calle San Miguel, City of Santa Rosa, Laguna, Philippines","4.5","4","event_venue",,,"14.2365201","121.0836988","ChIJeYKpLyljvTMRrGsw2hQqF34","core-type|core-name"
"A","85","Casa Reyes Events Place","8495+CX, City of Santa Rosa, Laguna, Philippines","4","4","event_venue",,"0917 800 4575","14.318606599999999","121.10986109999997","ChIJUVU5FADZlzMRVvTot_akkRw","core-type|core-name"
"A","85","CASA MAZA","64JV+5MH, Calamba, Laguna, Philippines","4","4","event_venue","https://www.facebook.com/casamaza.eventsplace","0927 254 8840","14.230764500000001","121.14390669999997","ChIJa92WMQBjvTMRaAnRRS0avsM","core-type|core-name"
"A","60","Casa Perto Resort and Event's Place","Purok 5, Calamba, 4027 Laguna, Philippines","4.5","4","resort_hotel",,"0992 658 7884","14.1694315","121.080501","ChIJK4jBE9RhvTMR9VcGvkb5LlI","hospitality-type|core-name"
"A","60","E&M Hot Spring Resort and Events Place","Sta. Fe Subdivision, in front of Brgy. Hall, Brgy Bagong Kalsada St, Calamba, 4027 Laguna, Philippines","3.3","4","resort_hotel","http://www.facebook.com/emhotspringresort","0920 668 6151","14.175522299999999","121.2015126","ChIJ4-nwqvZhvTMRXM3vq0Ias9Q","hospitality-type|core-name"
"A","85","Mi Amore Events Place and Resort","3857+4RG, San Pablo City, Laguna, Philippines","4","4","event_venue","https://www.facebook.com/p/Mi-Amore-Events-Place-and-Resort-100089657046227/","0995 772 2935","14.057003","121.31438100000001","ChIJQYCiVwRDvTMRTf3PVbKGH4o","core-type|core-name"
"A","85","Casa Guevarra","27QJ+2P, San Pablo City, Laguna, Philippines","4.8","4","event_venue","https://www.facebook.com/casaguevarra211128?mibextid=ZbWKwL",,"14.0375351","121.2817706","ChIJs1YODHlDvTMRjZ11pkkCdg0","core-type|core-name"
"A","85","Villa Escudero Wedding Center","X8WW+FV8, Tiaong, Quezon, Philippines","4.8","4","wedding_venue","http://www.villaescudero.com/","0917 675 3203","13.996168899999999","121.34720039999999","ChIJb7_95vNDvTMRDccAgrI_6J8","core-type|core-name"
"A","60","STELLARIS by The Chandelier","Lot 6-10 Blk 3, Baltao Compound, Taktak Subd, Brgy Sta. Cruz, Antipolo, 1870 Rizal, Philippines","5","4","event_venue",,"0928 500 3375","14.600471400000002","121.1625443","ChIJ5VRbs-O5lzMRipqS20uxyBk","core-type"
"A","85","Casa Julieta Events Place & Resort","347 B. Mesa, Binangonan, Rizal, Philippines","4.8","4","concert_hall",,"0917 848 0807","14.471703799999998","121.2118396","ChIJ2b2gsunDlzMRdk7zT4U3oZI","core-type|core-name"
"A","85","Leny’s Garden","700 Dr Estacio, Cardona, 1950 Rizal, Philippines","4.5","4","event_venue",,"0917 546 8800","14.482054300000001","121.2322752","ChIJi84dwBHDlzMRcqX2hurtZyU","core-type|core-name"
"A","85","Fernando's Events Garden","45 E. Rodriguez, Poblacion, Teresa, 1880 Rizal, Philippines","3.5","4","event_venue",,"0917 277 4535","14.562833999999999","121.20695599999999","ChIJPxXtbI7AlzMRr2Vgcv-1GFk","core-type|core-name"
"A","85","MHKK Garden Events Place","Phase 2, Barangay San Roque Hall, 23 Ipil-Ipil St, Angono, 1930 Rizal, Philippines","4","4","event_venue",,"0916 330 0416","14.5317881","121.16298189999998","ChIJHej_Ls7GlzMRhf2Q6LUJt8E","core-type|core-name"
"A","120","Balai Zoilo Teresita Private Resort and Events Place","Purok 3, Iba O’este, Calumpit, 3003 Bulacan, Philippines","4.3","4","resort_hotel","https://www.facebook.com/balaizoiloteresita/",,"14.8944565","120.765361","ChIJfTtBCgVRljMRNOr_7EG6Vvo","core-type|hospitality-type|core-name"
"A","60","Lihim Resort","RRRG+799, St Ignatius, Mabolo, Malolos, Bulacan, Philippines","4.8","4","event_venue",,,"14.8406712","120.82599250000001","ChIJISUXLwBTljMRp6ZFxASGMWU","core-type"
"A","85","Villa Mariano's Resort And Event place","5 Marcela Village, SJDM, 3023 Bulacan, Philippines","4.8","4","event_venue",,"0950 118 7193","14.775436700000002","121.07451719999999","ChIJR-_pAeqvlzMRs6k_srGAILY","core-type|core-name"
"A","60","HADIQAH event venue","BLOCK 1 LOT 45, CITIVILLE HOMES SUBDIVISION, Tungkong Mangga, SJDM, Bulacan, Philippines","5","4","private_guest_room",,,"14.800860899999998","121.06920849999999","ChIJW28CHACvlzMRX0YsPhbvlcc","hospitality-type|core-name"
"A","85","RS Events Place","Purok 5, Sitio Sinipit, Porac, 2009 Pampanga, Philippines","5","4","event_venue",,"0919 003 8817","15.1116174","120.5754749","ChIJNV8X6ITzljMRN4bTq1Z0Ssg","core-type|core-name"
"A","85","Elyu Event Center","89GH+63G, Grotto Road, Agoo, La Union, Philippines","3.8","4","event_venue",,,"16.3255595","120.37770889999999","ChIJ6TP100t3kTMROXdZTKmIMqI","core-type|core-name"
"A","85","Beatus Garden Resort and Events Place","6HWC+7X3, Laoag City, Ilocos Norte, Philippines","4","4","event_venue",,,"18.2456346","120.572417","ChIJ4z-_ubnJjjMRDoNoKf3aSZo","core-type|core-name"
"A","85","Shellaura The Events Place by She & Sab","RRMDC Building, Zone 5 Balatas Rd, Brgy. Balatas, Naga City, 4400 Camarines Sur, Philippines","5","4","event_venue",,"0916 737 5231","13.6300735","123.2106841","ChIJg-AJkELzoTMRTlMuYuZMXdA","core-type|core-name"
"A","60","Makoy's Catering Service and Function Hall Legazpi City","Imelda Roces Ave, Legazpi City, Albay, Philippines","4.5","4","event_venue",,,"13.1507051","123.74295180000001","ChIJsXaLbwABoTMRlcSR1fkKpxE","core-type"
"A","85","Emarioh Events Place","2FW4+98M, Pio Duran, Albay, Philippines","4.5","4","event_venue",,,"13.045955600000001","123.45580950000002","ChIJhwc7xNMToTMRo7g8KkNCyk0","core-type|core-name"
"A","85","The Marquee","8259+59X, Road, Lapu-Lapu, Cebu, Philippines","4.8","4","event_venue",,,"10.3079796","124.0184963","ChIJ6cUxgPCXqTMRgtV3TxpBI9Q","core-type|core-name"
"A","85","The Tent at Mandani Bay","8WFQ+3HC, Tipolo, Mandaue, Cebu, Philippines","3","4","event_venue",,,"10.3226949","123.9388979","ChIJvZAmRwCZqTMRhWQG9RVUXHQ","core-type|core-name"
"A","85","Blue Lotus Garden/Function Hall","Island, Station 2 Balabag, Main Road, Boracay, Malay, 5608 Aklan, Philippines","5","4","event_venue",,,"11.9655138","121.92773419999999","ChIJu8yMUwA9pTMRkdW9hWLwA08","core-type|core-name"
"A","60","Paradise Garden Resort Hotel Main Road","Philippines, Aklan, Malay, 매녹-매녹","4","4","lodging",,,"11.954646","121.93146589999999","ChIJJZu37wY9pTMRKhgC5A8haUs","hospitality-type|core-name"
"A","60","Palmas del Mar Grounds","JWVF+CR8, Automatic Climate Control, Bacolod, Negros Occidental, Philippines","3","4","wedding_venue",,"(034) 433 3587","10.643526699999999","122.9245911","ChIJY1sMDd_PrjMRHXtpTA3PWtI","core-type"
"A","60","Yusay Arcade","MW8V+4RJ, Araneta Ave, Bacolod, 6100 Negros Occidental, Philippines","4.5","4","community_center",,,"10.665348999999999","122.94450160000001","ChIJ9-4l58TRrjMRBO2JpwIHzzk","core-type"
"A","60","Beatitude Sanctuary Garden","87PX+7FJ, Sibulan, Negros Oriental, Philippines","4.8","4","resort_hotel",,"0999 229 3411","9.335713","123.29864699999999","ChIJW2j-_M9vqzMR9zGrYQa7rJs","hospitality-type|core-name"
"A","85","Rampano Hills @Mirano's Farm","RP9F+73 Centro Uno Barangay, Puerto Princesa City, Palawan, Philippines","5","4","service",,"0995 322 3717","9.8181729","118.72272489999999","ChIJJT7Kn2t9tTMReOPbGm_MkcA","core-type|core-name"
"A","60","Trillium Garden","Purok Matapat, San Jose, Puerto Princesa City, Palawan, Philippines","5","4","private_guest_room",,,"9.7899285","118.75996239999999","ChIJbfG4TABjtTMRHIdhjnWf4Vk","hospitality-type|core-name"
"A","60","Coco Garden Pool Resort","Poblacion, Caramay, Roxas, 5308 Palawan, Philippines","3.8","4","resort_hotel",,"0998 997 6961","10.1830385","119.23408730000001","ChIJaQ7SlcK3tTMR_V0y3N3cVUU","hospitality-type|core-name"
"A","85","8th Square Event Place","3JJ7+G2V, J.P. Laurel Ave, Poblacion District, Davao City, Davao del Sur, Philippines","4.5","4","event_venue",,"0933 852 9479","7.0813728000000005","125.6125565","ChIJq_kcNQBt-TIRWvWiqoHqbEU","core-type|core-name"
"A","60","Pink Hauz Event & Venue","45JH+V5G, Yumang St, General Santos City (Dadiangas), South Cotabato, Philippines","5","4","event_venue",,"0912 361 9556","6.1310351999999995","125.1782408","ChIJBx-93FWf9zIRE3SMPSSsj0c","core-type"
"A","85","ROSELAS EVENT PLACE","Eustaquio Salada subdivision, Poblacion, Polomolok, 9504 South Cotabato, Philippines","4.3","4","event_venue",,"0905 396 1170","6.2200899","125.0821563","ChIJp3i-Dw2b9zIR_W6ZSbyGkdQ","core-type|core-name"
"A","60","Emynique fashion and convention","4559+9WG, General Santos City (Dadiangas), South Cotabato, Philippines","4.8","4","convention_center",,"0949 563 9555","6.1084274","125.1698428","ChIJv1-pDruf9zIR8PPo2XHhsBk","core-type"
"A","60","Alexandra Building","W3GM+H62, Cabato Rd, Zamboanga City, Zamboanga del Sur, Philippines","3","4","service",,"(062) 926 4227","6.9264877","122.08291200000001","ChIJXf5wGSdBUDIRRJdBwSmO1T8","core-type"
"A","85","Metro Events Place","P375+W5P AXN Building, Commonwealth Ave, North Fairview, Quezon City, 1118 Metro Manila, Philippines","5","3","event_venue",,,"14.714829199999997","121.05795599999999","ChIJz6wJFsGxlzMRpFqDneahz2s","core-type|core-name"
"A","85","David Events Place","St Mark, Novaliches, Quezon City, Metro Manila, Philippines","5","3","event_venue",,"0915 097 6537","14.7147612","121.02306619999999","ChIJP7AocgCxlzMR6bg8CL0RUyw","core-type|core-name"
"A","60","Events at 68K","68 Kalayaan Ave, Diliman, Quezon City, 1101 Metro Manila, Philippines","5","3","event_venue",,"0917 524 9893","14.640071","121.05505400000001","ChIJE8quzM63lzMRisi9DXi57eE","core-type"
"A","85","Lou's Garden Event Place","Zabarte Subdivision, 14 Woodpecker, Novaliches, Quezon City, Metro Manila, Philippines","4.7","3","event_venue","https://www.facebook.com/lousgardenzabarte","0930 355 5785","14.7358646","121.0522791","ChIJ9RaZfaTJlzMRNkjnkkFvTuI","core-type|core-name"
"A","60","KitchenGarten","36 Sgt. Esguerra Ave, Diliman, Quezon City, Metro Manila, Philippines","4.7","3","event_venue",,"0917 320 6304","14.6377696","121.03897930000001","ChIJU1rxA6y3lzMRw4eLjXD4_cw","core-type"
"A","85","The Garden Lounge","H3WG+R8Q, Lovebird St, Quezon City, Metro Manila, Philippines","4","3","event_venue",,,"14.597084899999997","121.0758538","ChIJ0c_knkS3lzMRohGr71ywVBI","core-type|core-name"
"A","85","The Platform Events Place","Newport World Resorts, Newport Mall, Pasay City, 1309 Metro Manila, Philippines","4.3","3","event_venue","https://www.facebook.com/theplatformph","0967 442 8542","14.519426299999997","121.01960280000002","ChIJO0i-Ch_PlzMR6oBIl3Q_g0Q","core-type|core-name"
"A","85","Ube Tower Events Place","628 Ongpin St, Binondo, Manila, 1006 Metro Manila, Philippines","5","3","event_venue","https://www.ubetower.com/","(02) 8232 1223","14.600129799999998","120.97510369999999","ChIJ45FGTwrLlzMRsqrgz70WdRs","core-type|core-name"
"A","85","Adea's Events Place","San Isidro Road, Taguig, Metro Manila, Philippines","5","3","event_venue",,"0929 287 6256","14.524978899999999","121.0819346","ChIJwRebzj7HlzMRHl_t8i_bYx4","core-type|core-name"
"A","85","MGGM Events Place","Lot 7 Block 3, Gawad Kalinga, Napindan, Taguig, 1638 Metro Manila, Philippines","5","3","event_venue",,"0976 598 2623","14.53498","121.10014369999999","ChIJbexWCwPHlzMRG5oWQYXD38U","core-type|core-name"
"A","60","The Yard","11F, Menarco Tower, 32nd St, Makati City, 1634 Metro Manila, Philippines","5","3","event_venue","https://menarco.com.ph/the-yard/","0917 714 1721","14.553382799999998","121.0528334","ChIJOSyEB1zJlzMRk12HO3pe7Io","core-type"
"A","85","D'BUILDERS HOUSE & GARDEN RESORT","Blk 5, Bay Breeze Executive Village, Lot 15 Flamingo Pkwy, Taguig, 1636 Metro Manila, Philippines","5","3","event_venue",,"0956 311 5419","14.514003200000001","121.07828769999998","ChIJa6jgFLbFlzMR6hncG1wOeSo","core-type|core-name"
